,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_FT,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
128,0,1,0,0,0,0,0,0,0,0,0,0,2,6,41,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,13.0,1.5163416666666667,0.9367333333333332,-1.185,2.113
129,0,0,0,0,1,0,0,2,2,0,0,0,1,6,40,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,6.0,0.9555,1.5416,0.366,2.509
130,0,0,0,0,1,0,0,2,2,0,0,0,1,6,40,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.1,13.0,0.074575,-0.5869,-2.305,-0.879
131,0,1,0,0,0,0,0,1,2,0,0,0,1,6,40,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.6,4.0,0.3946583333333333,0.9955,-0.7879999999999999,2.323
132,0,0,0,1,0,0,0,1,1,0,0,0,1,6,40,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,13.0,1.151725,1.4169,-1.404,2.399
133,0,0,0,0,1,0,0,0,1,0,0,0,1,6,40,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,2.0,1.4704166666666667,1.3796333333333333,-0.272,3.115
134,0,0,0,0,1,0,0,0,0,0,0,0,1,6,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.6,1.0,0.9791583333333332,1.5788666666666669,-0.738,3.214
135,0,0,0,1,0,0,0,0,1,0,0,0,0,6,39,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,8.0,-0.18149166666666666,-0.5095,0.16,2.077
136,0,1,0,0,0,0,0,0,0,0,0,0,0,6,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.1,14.0,1.0821416666666668,1.4857,0.206,1.406
137,1,0,0,0,0,0,0,2,1,0,1,0,2,5,35,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,0.8553,1.6261666666666668,-1.014,3.864
138,0,0,0,1,0,0,0,1,1,0,1,0,2,5,35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9,11.0,0.9374083333333332,1.6921,-0.184,3.852
139,0,0,0,1,0,0,0,1,0,0,1,0,2,5,35,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,11.0,1.0751833333333332,1.6147,-1.101,3.205
140,0,0,0,0,1,0,0,0,0,0,1,0,2,5,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.8,14.0,1.3994416666666667,1.1517333333333333,0.019,1.14
141,1,0,0,0,0,0,0,1,2,0,1,0,1,5,34,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,2.0,1.18095,1.5373,-0.227,3.145
142,0,0,0,0,1,0,0,1,1,0,1,0,1,5,34,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.9,5.0,1.5386083333333331,0.6013333333333332,-0.188,2.311
143,1,0,0,0,0,0,0,1,0,0,1,0,1,5,34,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,1.2574916666666671,0.7919666666666666,1.4269999999999998,1.5019999999999998
144,1,0,0,0,0,0,0,0,0,0,1,0,1,5,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.6,7.0,-0.2872583333333333,-0.3991333333333333,-0.28,2.035
145,0,1,0,0,0,0,0,0,2,0,0,0,1,5,33,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.1,4.0,-0.55585,-0.4521666666666666,-0.499,2.559
146,0,1,0,0,0,0,0,0,2,0,0,0,1,5,33,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,2.0,0.9889,1.7322333333333333,0.051,3.298
147,0,0,0,1,0,0,0,0,1,0,0,0,1,5,33,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,2.0,1.0960583333333331,1.5387333333333333,0.195,3.44
148,0,0,0,0,1,0,0,0,0,0,0,0,1,5,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.3,4.0,0.7161333333333332,1.1832666666666665,-0.5329999999999999,2.617
149,0,0,0,1,0,0,0,1,0,0,0,0,0,5,32,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,2.0,1.0069916666666667,1.6419333333333332,0.071,3.49
150,0,0,0,1,0,0,0,0,0,0,0,0,0,5,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,9.0,1.452325,0.9066333333333332,0.3720000000000001,1.969
151,1,0,0,0,0,0,0,0,0,0,1,1,1,4,28,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,13.0,1.4996416666666668,1.2062,-1.094,1.3219999999999998
152,0,0,0,0,1,1,0,3,2,0,0,1,1,4,27,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.8,13.0,-0.1620083333333333,-0.6757666666666666,-1.716,1.615
153,0,1,0,0,0,1,0,2,2,0,0,1,1,4,27,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,12.0,1.51495,1.0958333333333332,0.8690000000000001,2.506
154,0,0,0,0,1,1,0,2,2,0,0,1,1,4,27,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.5,13.0,-0.2816916666666666,-0.4493,-1.175,1.452
155,0,1,0,0,0,1,0,1,2,0,0,1,1,4,27,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,8.0,1.6596833333333332,1.3997,0.232,1.825
156,0,0,0,0,1,1,0,1,1,0,0,1,1,4,27,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,13.0,1.6875166666666668,1.1402666666666663,-0.91,1.118
157,0,0,0,0,1,1,0,0,1,0,0,1,1,4,27,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,8.0,1.5901,1.3380666666666667,-0.07,2.081
158,0,0,0,0,1,1,0,0,0,0,0,1,1,4,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.8,14.0,1.3215083333333333,1.276433333333333,0.847,2.443
159,1,0,0,0,0,0,0,0,2,0,0,0,1,4,26,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.4,3.0,0.9401916666666664,1.5774333333333332,0.526,3.397
160,0,0,0,1,0,0,0,0,2,0,0,0,1,4,26,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4,14.0,1.5706166666666668,0.2630666666666666,0.911,2.627
161,1,0,0,0,0,0,0,0,2,0,0,0,1,4,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.3,14.0,1.4119666666666668,0.9066333333333332,0.362,1.218
162,1,0,0,0,0,0,0,0,1,0,0,0,1,4,26,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.9,13.0,0.2471416666666666,0.9553666666666664,-1.178,2.131
163,0,0,1,0,0,0,0,0,0,0,0,0,1,4,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,5.0,1.2282666666666668,1.5473333333333332,-0.048,2.568
164,0,0,0,0,1,0,0,1,1,0,0,0,0,4,25,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,0.37239166666666657,0.9367333333333332,-2.38,2.177
165,0,0,0,1,0,0,0,0,1,0,0,0,0,4,25,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,11.0,1.0445666666666669,1.5143666666666669,-1.087,2.839
166,0,0,0,0,1,0,0,0,0,0,0,0,0,4,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.1,13.0,-0.21071666666666666,-0.7159,-1.801,0.853
167,0,1,0,0,0,0,0,0,2,0,0,0,2,3,21,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,11.0,-0.22045833333333328,0.8779666666666666,-1.114,2.801
168,0,0,1,0,0,0,0,0,1,0,0,0,2,3,21,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.5,5.0,0.8232916666666666,1.5215333333333332,0.062,2.388
169,0,0,0,1,0,0,0,0,0,0,0,0,2,3,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,95.1,11.0,0.9193166666666666,1.4398333333333333,-0.187,3.927
170,0,0,0,0,1,0,0,1,2,0,0,0,1,3,20,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.6,8.0,1.360475,1.4326666666666668,-0.041,2.046
171,0,0,0,0,1,0,0,1,1,0,0,0,1,3,20,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.8,6.0,1.537216666666667,1.0772,0.363,2.605
172,0,0,0,0,1,0,0,1,0,0,0,0,1,3,20,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,14.0,1.1503333333333332,1.6863666666666668,1.484,2.256
173,0,0,0,0,1,0,0,0,0,0,0,0,1,3,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.8,13.0,1.5747916666666668,0.6199666666666666,-0.857,1.268
174,1,0,0,0,0,0,0,2,2,0,0,0,0,3,19,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0,8.0,1.2867166666666667,1.2649666666666664,-0.185,1.73
175,1,0,0,0,0,0,0,2,1,0,0,0,0,3,19,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,14.0,1.4704166666666667,1.4183333333333332,0.196,0.95
176,0,0,0,0,1,0,0,1,1,0,0,0,0,3,19,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,4.0,1.0042083333333331,1.5717,-0.433,2.532
177,0,0,0,1,0,0,0,1,0,0,0,0,0,3,19,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.3,12.0,-0.2663833333333333,-0.2429,1.849,2.927
178,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.4,9.0,1.7932833333333331,0.9381666666666664,0.336,1.86
179,0,0,0,0,1,0,0,2,2,0,0,1,2,2,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.8,9.0,1.477375,1.0313333333333332,0.362,1.524
180,1,0,0,0,0,0,0,2,1,0,0,1,2,2,15,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,11.0,1.2421833333333332,1.4943,-1.622,2.78
181,0,0,0,0,1,0,0,1,1,0,0,1,2,2,15,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,11.0,0.951325,1.639066666666667,-1.389,2.717
182,0,0,0,1,0,0,0,0,1,0,0,1,2,2,15,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.8,5.0,1.0793583333333332,0.9697,-0.254,2.935
183,1,0,0,0,0,0,0,0,0,0,0,1,2,2,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.9,5.0,1.417533333333333,1.3079666666666667,0.16699999999999998,2.858
184,1,0,0,0,0,0,0,1,1,0,0,0,2,2,14,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95.4,7.0,1.3117666666666667,1.4169,-0.35600000000000004,1.949
185,0,0,0,0,1,0,0,1,0,0,0,0,2,2,14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,8.0,1.6068,1.0256,-0.091,1.656
186,0,0,0,0,1,0,0,0,0,0,0,0,2,2,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.8,14.0,1.043175,1.3495333333333333,0.267,1.341
187,1,0,0,0,0,0,0,1,1,0,0,0,1,2,13,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,12.0,1.0863166666666668,1.5186666666666668,0.92,3.2880000000000003
188,0,0,0,0,1,0,0,0,1,0,0,0,1,2,13,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,8.0,1.08075,1.5158,-0.141,2.084
189,0,0,0,0,1,0,0,0,0,0,0,0,1,2,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.4,13.0,-0.3234416666666666,-0.8004666666666665,-1.37,1.092
190,0,1,0,0,0,1,0,2,2,0,0,0,0,2,12,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.5,13.0,-0.2663833333333333,-0.7374,-0.93,1.882
191,0,1,0,0,0,1,0,2,2,0,0,0,0,2,12,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,5.0,1.0042083333333331,1.4556,0.105,2.491
192,0,0,0,0,1,1,0,2,2,0,0,0,0,2,12,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,9.0,1.435625,1.0514,0.6829999999999999,1.655
193,0,0,0,0,1,1,0,1,2,0,0,0,0,2,12,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.1,11.0,0.8079833333333329,1.3825,-0.984,3.967
194,0,0,0,0,1,1,0,0,2,0,0,0,0,2,12,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,9.0,1.2380083333333332,1.1617666666666664,0.54,2.063
195,0,0,0,0,1,1,0,0,1,0,0,0,0,2,12,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,1.0,0.7898916666666665,1.6577,-0.598,3.3110000000000004
196,0,0,0,1,0,1,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94.6,12.0,0.8566916666666666,1.4613333333333332,0.244,3.757
197,0,0,0,0,1,0,0,2,1,0,1,1,2,1,8,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,1.2073916666666669,1.1703666666666663,1.151,2.475
198,1,0,0,0,0,0,0,1,1,0,1,1,2,1,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.6,7.0,-0.4166833333333333,-0.7345333333333331,-0.561,2.042
199,0,1,0,0,0,0,0,1,0,0,1,1,2,1,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.6,13.0,-0.234375,-0.7116,-1.607,0.28600000000000003
200,0,1,0,0,0,0,0,0,0,0,1,1,2,1,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.9,13.0,-0.30535,-0.6958333333333332,-1.928,0.461
201,0,1,0,0,0,0,0,3,2,0,0,1,2,1,7,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,4.0,1.3326416666666667,1.1804,-0.481,2.8280000000000003
202,0,0,0,0,1,0,0,3,2,0,0,1,2,1,7,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,1.652725,0.8980333333333331,-1.146,2.906
203,0,0,0,0,1,0,0,2,2,0,0,1,2,1,7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.8,13.0,-0.41529166666666656,-0.7159,-1.254,0.8109999999999999
204,0,1,0,0,0,0,0,1,2,0,0,1,2,1,7,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.8,1.0,1.1071916666666668,1.7021333333333333,-0.397,3.162
205,0,0,0,0,1,0,0,1,1,0,0,1,2,1,7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,9.0,1.3841333333333332,1.2793,0.564,2.1
206,0,0,0,0,1,0,0,1,0,0,0,1,2,1,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,13.0,0.8566916666666666,1.7064333333333332,-1.17,1.893
207,0,0,0,1,0,0,0,0,0,0,0,1,2,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.0,2.0,1.1823416666666668,1.6849333333333332,-0.207,3.104
208,0,0,0,0,1,0,0,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,13.0,1.1753833333333332,1.49,-0.841,2.077
209,0,0,0,0,1,0,0,0,0,0,0,0,2,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.3,14.0,1.1127583333333333,1.7150333333333332,0.858,2.372
210,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,12.0,0.96385,1.5860333333333332,0.949,2.867
211,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,1.0,1.0111666666666668,1.6204333333333332,-0.5,2.952
212,0,0,0,1,0,0,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.2,2.0,0.9332333333333332,1.6204333333333332,-0.028,3.093
213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,2.0,0.8942666666666667,1.6892333333333331,0.248,2.99
214,0,0,0,1,0,1,1,1,0,0,0,1,2,6,47,2,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,12.0,1.4926833333333331,1.1058666666666663,1.01,2.64
215,0,0,0,0,1,1,1,0,0,0,0,1,2,6,47,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.1,9.0,1.1948666666666667,1.3366333333333331,0.42,1.99
216,0,0,0,0,1,0,1,0,1,0,0,0,2,6,46,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.4,7.0,0.9499333333333332,1.3395,-0.6,1.73
217,1,0,0,0,0,0,1,0,0,0,0,0,2,6,46,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91.4,13.0,0.5310416666666666,1.0944,-0.87,2.36
218,0,0,0,1,0,0,1,0,1,0,1,1,2,6,45,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.3,5.0,-0.5530666666666666,-0.7589,0.22,2.69
219,0,1,0,0,0,0,1,0,0,0,1,1,2,6,45,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.2,13.0,1.0710083333333331,1.6433666666666669,-0.78,0.76
220,1,0,0,0,0,1,1,3,2,0,0,1,2,6,44,6,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.3,11.0,0.6368083333333332,1.574566666666667,-1.1,2.63
221,0,0,0,1,0,1,1,3,1,0,0,1,2,6,44,5,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.3,12.0,-0.04928333333333332,-0.5840333333333332,0.59,3.31
222,0,1,0,0,0,1,1,2,1,0,0,1,2,6,44,4,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,3.0,1.6179333333333332,0.9897666666666664,0.41,2.98
223,0,0,0,0,1,1,1,2,0,0,0,1,2,6,44,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,14.0,1.3702166666666669,1.263533333333333,0.26,1.17
224,0,0,0,0,1,1,1,1,0,0,0,1,2,6,44,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,12.0,1.3883083333333333,1.3223,0.0,3.66
225,0,0,0,0,1,1,1,0,0,0,0,1,2,6,44,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0,11.0,1.4244916666666667,0.9424666666666665,-0.9,3.02
226,0,0,0,0,1,0,1,1,2,0,0,1,1,6,43,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.4,1.0,0.10240833333333332,0.6672666666666666,-0.28,3.13
227,0,0,1,0,0,0,1,1,1,0,0,1,1,6,43,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.4,13.0,0.5867083333333332,1.0743333333333331,-1.15,1.63
228,0,0,0,1,0,0,1,0,1,0,0,1,1,6,43,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,4.0,0.6702083333333332,1.3223,-0.74,2.57
229,0,0,0,1,0,0,1,0,0,0,0,1,1,6,43,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.6,7.0,0.009166666666666663,0.8550333333333331,-0.3,2.09
230,0,0,1,0,0,0,1,0,0,0,0,1,0,6,42,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.8,13.0,0.709175,1.3122666666666667,-0.9,2.6
231,0,0,0,1,0,0,1,0,0,0,0,0,0,6,41,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,4.0,0.625675,0.9912,-0.68,2.54
232,0,0,0,0,1,0,1,0,0,0,0,0,2,5,34,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.0,11.0,0.9067916666666666,1.6276,-1.04,2.67
233,0,0,0,1,0,0,1,0,0,0,0,0,1,5,33,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.3,3.0,1.3159416666666668,1.2019,0.69,3.02
234,0,0,0,0,1,1,1,0,1,0,0,0,0,5,32,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.0,14.0,1.4398,0.9338666666666664,0.89,1.0
235,0,0,0,0,1,1,1,0,0,0,0,0,0,5,32,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.0,13.0,-0.6212583333333332,-0.6456666666666666,-1.63,0.05
236,0,1,0,0,0,0,1,0,2,0,0,1,1,4,28,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.5,13.0,1.0445666666666669,1.361,-1.41,1.95
237,0,0,0,0,1,0,1,0,2,0,0,1,1,4,28,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.4,14.0,1.235225,0.974,0.84,1.79
238,1,0,0,0,0,0,1,0,1,0,0,1,1,4,28,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.2,1.0,0.9666333333333332,1.8354333333333333,-0.79,3.16
239,0,0,0,1,0,0,1,0,0,0,0,1,1,4,28,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,94.5,7.0,1.2728,1.2492,-0.37,2.05
240,0,0,0,0,1,0,1,2,1,1,0,0,1,4,27,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,13.0,0.12189166666666665,0.9797333333333332,-2.27,2.6
241,0,0,1,0,0,0,1,1,1,1,0,0,1,4,27,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,1.0557,0.6945,0.4,0.42
242,1,0,0,0,0,0,1,0,1,1,0,0,1,4,27,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.4,4.0,0.4990333333333332,0.6228333333333332,-0.45,3.05
243,0,0,0,0,1,0,1,0,0,1,0,0,1,4,27,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.6,5.0,0.2861083333333333,0.9095,-0.19,2.58
244,0,0,1,0,0,1,1,0,0,0,1,0,0,4,26,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.9,5.0,1.2199166666666668,1.3552666666666668,0.05,2.66
245,0,0,0,0,1,0,1,3,2,0,0,0,0,4,25,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,11.0,1.3229,1.181833333333333,-1.3,3.16
246,0,0,0,0,1,0,1,2,2,0,0,0,0,4,25,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.2,13.0,-0.3958083333333333,-0.4521666666666666,-2.85,0.43
247,0,1,0,0,0,0,1,1,2,0,0,0,0,4,25,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,1.0,0.7940666666666666,1.4885666666666668,-0.43,3.46
248,0,0,0,1,0,0,1,1,1,0,0,0,0,4,25,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,5.0,1.001425,1.5473333333333332,-0.07,2.51
249,0,0,0,0,1,0,1,1,0,0,0,0,0,4,25,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,13.0,0.9388,1.6792,-1.26,2.52
250,0,0,0,1,0,0,1,0,0,0,0,0,0,4,25,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.6,5.0,1.1823416666666668,1.199033333333333,0.11,2.46
251,1,0,0,0,0,0,1,2,2,0,0,1,0,4,24,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.9,9.0,0.44615,1.203333333333333,0.67,1.57
252,0,0,0,1,0,0,1,1,2,0,0,1,0,4,24,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,13.0,0.9666333333333332,1.5631,-1.14,1.81
253,0,0,0,1,0,0,1,1,1,0,0,1,0,4,24,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.0,13.0,1.1920833333333332,0.759,-0.66,0.38
254,1,0,0,0,0,0,1,0,1,0,0,1,0,4,24,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.3,7.0,0.2888916666666666,1.250633333333333,-0.37,2.15
255,0,0,1,0,0,0,1,0,0,0,0,1,0,4,24,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,13.0,1.076575,1.7179,-1.44,1.88
