,CH,CU,FC,FF,SI,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SI,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
117,0,1,0,0,0,425877,0,1,1,2,0,0,0,2,7,50,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.4,6.0,-0.944125,-0.03076666666666666,0.782,2.52
118,0,1,0,0,0,425877,0,1,1,2,0,0,0,2,7,50,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,13.0,0.05230833333333332,1.4498666666666669,-1.162,1.71
119,0,0,0,1,0,425877,0,1,1,1,0,0,0,2,7,50,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,9.0,0.358475,1.5674,0.769,2.122
120,0,0,0,1,0,425877,0,1,1,0,0,0,0,2,7,50,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,14.0,0.69665,1.6663,0.892,1.561
121,0,0,0,1,0,425877,0,1,0,0,0,0,0,2,7,50,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.2,5.0,0.8316416666666666,0.9668333333333332,0.019,2.238
122,0,0,0,0,1,461235,1,1,1,0,0,0,0,1,7,49,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,14.0,0.9861166666666668,1.0284666666666664,0.904,2.205
123,0,0,0,0,1,461235,1,1,0,0,0,0,0,1,7,49,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92.8,2.0,0.533825,1.3094,-0.14,3.674
124,0,0,0,1,0,425509,0,1,1,2,0,0,0,0,7,48,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,2.0,0.6521166666666666,1.4599,0.138,3.279
125,0,0,0,1,0,425509,0,1,1,1,0,0,0,0,7,48,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,14.0,1.328466666666667,0.6113666666666666,1.101,1.048
126,1,0,0,0,0,425509,0,1,0,1,0,0,0,0,7,48,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.7,9.0,-0.5976,-0.5955,0.395,1.601
127,0,1,0,0,0,425509,0,1,0,0,0,0,0,0,7,48,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.3,9.0,1.1336333333333333,1.1789666666666665,0.397,1.977
128,1,0,0,0,0,572039,0,1,1,1,1,0,0,2,6,41,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.9,13.0,-0.1661833333333333,1.2348666666666663,-2.483,2.402
129,0,0,1,0,0,572039,0,1,0,1,1,0,0,2,6,41,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.2,4.0,0.5366083333333332,1.4613333333333332,-0.5,2.422
130,0,0,0,1,0,572039,0,1,0,0,1,0,0,2,6,41,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.0,4.0,-0.359625,1.1116,-0.337,2.397
131,0,0,1,0,0,572761,1,1,0,0,0,1,1,0,6,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.2,9.0,0.6034083333333332,1.598933333333333,0.7659999999999999,1.76
132,0,0,0,1,0,593372,0,1,0,0,0,0,1,0,6,39,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.8,14.0,0.9165333333333332,0.7446666666666666,0.946,2.585
133,1,0,0,0,0,500874,0,1,1,1,0,0,0,0,6,38,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,9.0,0.9165333333333332,1.0499666666666665,0.6859999999999999,1.9
134,0,0,0,0,1,500874,0,1,1,0,0,0,0,0,6,38,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,14.0,0.8831333333333331,0.7575666666666666,1.02,2.649
135,0,0,0,0,1,500874,0,1,0,0,0,0,0,0,6,38,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.9,9.0,1.3201166666666668,0.7016666666666665,0.344,1.455
136,1,0,0,0,0,545341,0,1,1,1,0,0,0,2,5,31,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.5,14.0,1.1392,0.9955,1.072,2.32
137,0,0,0,0,1,545341,0,1,1,0,0,0,0,2,5,31,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,14.0,1.1225,0.8192,1.176,2.219
138,0,0,0,0,1,545341,0,1,0,0,0,0,0,2,5,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.1,13.0,-1.0624166666666663,-0.4808333333333332,-1.435,0.228
139,0,1,0,0,0,576397,0,1,2,2,0,0,0,1,5,30,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.7,9.0,-0.9580416666666663,-0.5338666666666666,0.404,1.658
140,0,1,0,0,0,576397,0,1,2,2,0,0,0,1,5,30,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.3,6.0,-0.21489166666666665,1.2105,0.345,2.0
141,0,0,1,0,0,576397,0,1,2,2,0,0,0,1,5,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.5,14.0,1.28115,0.7059666666666666,0.504,1.255
142,1,0,0,0,0,576397,0,1,2,1,0,0,0,1,5,30,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.1,12.0,-1.14035,-0.5123666666666666,1.429,3.2260000000000004
143,0,1,0,0,0,576397,0,1,1,1,0,0,0,1,5,30,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,12.0,1.0626583333333333,0.7690333333333331,1.126,2.525
144,0,0,0,0,1,576397,0,1,0,1,0,0,0,1,5,30,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,14.0,1.1795583333333333,0.8364,0.14300000000000002,0.777
145,0,0,0,0,1,576397,0,1,0,0,0,0,0,1,5,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.8,13.0,-0.8787166666666666,-0.3274666666666666,-0.478,1.106
146,0,1,0,0,0,425877,0,1,0,2,0,0,0,0,5,29,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.4,9.0,0.9207083333333332,0.9797333333333332,0.39,2.127
147,1,0,0,0,0,425877,0,1,0,1,0,0,0,0,5,29,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.4,8.0,1.1698166666666667,0.9381666666666664,0.238,1.644
148,0,0,0,0,1,425877,0,1,0,0,0,0,0,0,5,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6,4.0,-0.2482916666666666,1.0198666666666665,-0.7,2.225
149,0,0,1,0,0,461235,1,1,3,2,0,0,0,2,4,25,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,14.0,0.7230916666666665,1.3782,1.135,2.264
150,0,0,0,1,0,461235,1,1,2,2,0,0,0,2,4,25,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.1,13.0,-0.8244416666666666,-0.2171,-0.374,1.137
151,0,1,0,0,0,461235,1,1,2,2,0,0,0,2,4,25,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,6.0,1.0668333333333333,1.2277,0.779,2.327
152,0,0,0,0,1,461235,1,1,2,2,0,0,0,2,4,25,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,14.0,1.1085833333333333,1.0829333333333333,0.079,0.731
153,0,0,0,0,1,461235,1,1,1,2,0,0,0,2,4,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,13.0,-0.09799166666666664,1.1832666666666665,-1.164,1.509
154,0,0,0,1,0,461235,1,1,1,1,0,0,0,2,4,25,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,14.0,1.206,1.224833333333333,0.403,1.107
155,0,0,0,0,1,461235,1,1,0,1,0,0,0,2,4,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.7,9.0,0.9666333333333332,0.8536,0.311,1.598
156,0,0,0,0,1,461235,1,1,0,0,0,0,0,2,4,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.1,13.0,-0.010316666666666663,0.9897666666666664,-1.339,2.557
157,0,0,1,0,0,425509,0,1,2,2,0,0,0,1,4,24,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.5,13.0,0.6242833333333332,1.705,-0.935,1.86
158,0,0,0,1,0,425509,0,1,2,1,0,0,0,1,4,24,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.9,13.0,-0.04510833333333333,1.2793,-1.545,2.527
159,0,0,0,1,0,425509,0,1,1,1,0,0,0,1,4,24,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.5,14.0,1.260275,0.6758666666666666,0.056,1.4480000000000002
160,1,0,0,0,0,425509,0,1,1,0,0,0,0,1,4,24,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,13.0,0.6604666666666666,1.7236333333333331,-1.325,1.6780000000000002
161,0,0,0,1,0,425509,0,1,0,0,0,0,0,1,4,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.8,6.0,0.7871083333333333,1.4226333333333332,0.53,2.63
162,0,0,0,1,0,572039,0,1,0,0,0,0,0,0,4,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92.4,14.0,1.1336333333333333,0.5798333333333332,0.3720000000000001,1.0659999999999998
163,0,0,0,0,1,572761,1,1,1,2,0,0,0,2,3,19,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,13.0,0.8984416666666666,1.4068666666666667,-0.667,0.833
164,0,0,0,1,0,572761,1,1,0,2,0,0,0,2,3,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.9,13.0,1.0501333333333331,0.7203,-0.149,1.247
165,0,0,0,0,1,572761,1,1,0,1,0,0,0,2,3,19,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90.8,9.0,1.0403916666666668,0.5411333333333332,0.449,1.797
166,0,0,0,0,1,572761,1,1,0,0,0,0,0,2,3,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.8,14.0,-0.952475,-0.4650666666666666,0.043,0.5539999999999999
167,0,1,0,0,0,593372,0,1,1,2,0,0,0,1,3,18,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.2,1.0,0.659075,1.6132666666666668,-0.5920000000000001,3.267
168,0,0,0,1,0,593372,0,1,1,1,0,0,0,1,3,18,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,6.0,0.6061916666666666,1.5115,0.498,2.487
169,0,0,0,1,0,593372,0,1,1,0,0,0,0,1,3,18,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,13.0,0.826075,1.5616666666666668,-0.311,1.3730000000000002
170,0,0,0,1,0,593372,0,1,0,0,0,0,0,1,3,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.8,13.0,-0.006141666666666667,1.246333333333333,-1.08,2.5580000000000003
171,0,0,1,0,0,500874,0,1,1,0,0,0,0,0,3,17,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,13.0,1.1920833333333332,1.0299,-0.39,1.48
172,0,0,0,0,1,500874,0,1,0,0,0,0,0,0,3,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.3,8.0,-1.027625,-0.4292333333333333,-0.223,1.986
173,0,1,0,0,0,545341,0,1,0,0,0,1,0,2,2,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.4,2.0,0.7286583333333332,1.5731333333333333,0.263,3.131
174,0,0,0,1,0,576397,0,1,3,2,0,1,0,1,2,11,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.8,6.0,-1.052675,-0.4593333333333333,0.8079999999999999,2.168
175,0,1,0,0,0,576397,0,1,3,2,0,1,0,1,2,11,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,9.0,0.62985,1.6648666666666667,0.6629999999999999,1.419
176,0,0,0,1,0,576397,0,1,3,1,0,1,0,1,2,11,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91.9,13.0,1.076575,1.2391666666666663,-0.3670000000000001,0.675
177,0,0,0,0,1,576397,0,1,2,1,0,1,0,1,2,11,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.6,12.0,-1.0039666666666665,-0.2744333333333333,0.601,3.657
178,0,1,0,0,0,576397,0,1,1,1,0,1,0,1,2,11,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,92.8,14.0,1.1030166666666668,1.017,0.455,0.585
179,0,0,0,0,1,576397,0,1,0,1,0,1,0,1,2,11,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.5,4.0,0.08014166666666665,0.9826,-0.8190000000000001,2.1
180,0,0,0,1,0,576397,0,1,0,0,0,1,0,1,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.8,6.0,0.5547,1.5774333333333332,0.611,2.495
181,0,0,0,1,0,425877,0,1,3,1,0,0,0,1,2,10,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,12.0,0.6660333333333333,1.6061,1.221,3.867
182,0,0,0,1,0,425877,0,1,2,1,0,0,0,1,2,10,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,13.0,0.2652333333333333,1.3509666666666669,-1.0490000000000002,1.062
183,0,0,0,1,0,425877,0,1,1,1,0,0,0,1,2,10,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,11.0,-0.003358333333333333,1.156033333333333,-1.5590000000000002,2.584
184,0,0,0,1,0,425877,0,1,0,1,0,0,0,1,2,10,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9,4.0,0.8358166666666667,1.792433333333333,-0.535,2.543
185,0,0,0,1,0,425877,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,89.2,8.0,0.93045,1.0256,-0.113,1.548
186,0,0,0,0,1,461235,1,1,2,0,0,0,0,0,2,9,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,13.0,1.043175,0.8048666666666666,-0.7120000000000001,1.015
187,0,0,0,0,1,461235,1,1,1,0,0,0,0,0,2,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,0.59645,1.8039,-1.276,1.908
188,0,0,0,1,0,461235,1,1,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.3,8.0,0.6771666666666666,1.263533333333333,-0.13,2.138
189,0,0,0,1,0,425509,0,1,3,2,0,0,0,2,1,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.9,14.0,0.725875,1.0944,0.863,2.427
190,1,0,0,0,0,425509,0,1,3,2,0,0,0,2,1,3,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.2,13.0,0.02308333333333333,0.9166666666666666,-1.841,2.004
191,0,0,1,0,0,425509,0,1,2,2,0,0,0,2,1,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.1,14.0,-1.1083416666666663,-0.1368333333333333,0.163,1.4580000000000002
192,0,1,0,0,0,425509,0,1,1,2,0,0,0,2,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.4,14.0,-1.161225,-0.1153333333333333,0.675,1.503
193,0,1,0,0,0,425509,0,1,1,1,0,0,0,2,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,13.0,0.61315,1.5831666666666668,-1.004,2.527
194,0,0,0,1,0,425509,0,1,0,1,0,0,0,2,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,1.0,0.6771666666666666,1.6276,-0.541,3.162
195,0,0,0,1,0,425509,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.0,4.0,-0.209325,1.1015666666666664,-0.525,2.86
196,0,0,1,0,0,572039,0,1,0,1,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9,8.0,1.0250833333333331,1.0127,0.16699999999999998,1.7280000000000002
197,0,0,0,0,1,572039,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.3,13.0,0.4614583333333332,1.6677333333333333,-0.523,1.527
198,0,0,0,1,0,572761,1,1,3,2,0,0,0,0,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9,6.0,0.4739833333333332,1.4971666666666668,0.64,2.411
199,0,0,0,1,0,572761,1,1,3,2,0,0,0,0,1,1,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.6,13.0,-0.28865,0.9955,-1.306,0.698
200,0,0,1,0,0,572761,1,1,2,2,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,13.0,0.6576833333333332,1.5659666666666667,-1.095,2.073
201,0,0,0,1,0,572761,1,1,1,2,0,0,0,0,1,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,13.0,1.1058,0.9152333333333332,-0.371,0.35200000000000004
202,0,0,0,0,1,572761,1,1,0,2,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.6,4.0,0.5616583333333331,1.8397333333333328,-0.7070000000000001,2.448
203,0,0,0,1,0,572761,1,1,0,2,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.3,13.0,-0.3137,1.1589,-1.242,1.4369999999999998
204,0,0,1,0,0,572761,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.8,13.0,0.475375,1.6562666666666668,-0.885,1.605
205,1,0,0,0,0,606299,0,1,2,2,0,0,0,2,7,59,7,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.5,7.0,-0.7743416666666666,-0.5410333333333333,-0.713,1.692
206,0,1,0,0,0,606299,0,1,2,2,0,0,0,2,7,59,6,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.8,11.0,-0.3150916666666666,0.8550333333333331,-0.845,2.577
207,0,0,1,0,0,606299,0,1,2,2,0,0,0,2,7,59,5,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.1,6.0,0.3863083333333333,1.4928666666666668,0.7070000000000001,2.521
208,0,0,0,1,0,606299,0,1,2,1,0,0,0,2,7,59,4,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.5,13.0,1.039,1.1073,-0.825,0.287
209,1,0,0,0,0,606299,0,1,1,1,0,0,0,2,7,59,3,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.3,13.0,-0.9872666666666664,-0.2257,-0.192,0.14300000000000002
210,0,1,0,0,0,606299,0,1,0,1,0,0,0,2,7,59,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,8.0,0.5894916666666666,1.4613333333333332,0.2,2.104
211,0,0,0,1,0,606299,0,1,0,0,0,0,0,2,7,59,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.4,5.0,0.4266666666666665,1.4455666666666669,-0.255,2.794
212,0,0,0,1,0,474443,0,1,0,1,0,0,0,1,7,58,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.9,4.0,0.4851166666666666,1.6505333333333332,-0.313,2.595
213,0,0,0,1,0,474443,0,1,0,0,0,0,0,1,7,58,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,14.0,-0.97335,-0.3676,0.334,1.147
214,0,1,0,0,0,541608,0,1,0,2,0,0,0,0,7,57,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.6,13.0,-1.3727583333333333,-0.3690333333333333,-0.843,0.611
215,0,1,0,0,0,541608,0,1,0,1,0,0,0,0,7,57,2,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.8,6.0,-0.42225,0.9439,0.487,2.445
216,0,0,1,0,0,541608,0,1,0,0,0,0,0,0,7,57,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.2,1.0,-0.2455083333333333,1.2277,-0.6709999999999999,2.9130000000000003
217,0,0,1,0,0,534627,0,1,2,1,1,1,0,2,6,52,4,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,13.0,0.6743833333333332,1.6147,-1.5719999999999998,2.354
218,0,0,0,1,0,534627,0,1,1,1,1,1,0,2,6,52,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,12.0,0.583925,1.7193333333333332,0.13,4.427
219,0,0,0,1,0,534627,0,1,0,1,1,1,0,2,6,52,2,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.7,14.0,-1.061025,-0.4751,1.185,2.245
220,0,1,0,0,0,534627,0,1,0,0,1,1,0,2,6,52,1,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.5,14.0,-0.30535,0.888,1.003,1.871
221,0,0,1,0,0,594988,1,1,2,2,1,1,0,1,6,51,5,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,14.0,1.1225,0.6242666666666666,1.099,2.177
222,1,0,0,0,0,594988,1,1,1,2,1,1,0,1,6,51,4,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,4.0,0.6270666666666666,1.727933333333333,-0.471,2.194
223,0,0,0,1,0,594988,1,1,1,1,1,1,0,1,6,51,3,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,92.5,14.0,1.118325,0.7891,0.326,1.218
224,0,0,0,0,1,594988,1,1,1,0,1,1,0,1,6,51,2,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.2,13.0,-0.159225,0.8536,-1.278,1.73
225,0,0,1,0,0,594988,1,1,0,0,1,1,0,1,6,51,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,91.8,14.0,0.9861166666666668,0.8693666666666666,0.897,2.334
226,0,0,0,0,1,408252,0,1,2,0,0,0,1,1,6,50,3,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.0,14.0,1.2240916666666668,1.0442333333333331,0.725,0.7340000000000001
227,1,0,0,0,0,408252,0,1,1,0,0,0,1,1,6,50,2,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,12.0,0.358475,1.6964,1.721,2.491
228,0,0,0,1,0,408252,0,1,0,0,0,0,1,1,6,50,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.5,14.0,-0.994225,-0.4779666666666666,0.371,0.738
229,0,1,0,0,0,594807,0,1,0,2,0,0,1,0,6,49,3,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.3,1.0,-0.1620083333333333,1.2778666666666665,-0.578,3.079
230,0,0,1,0,0,594807,0,1,0,1,0,0,1,0,6,49,2,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.5,12.0,-0.93995,-0.058,0.993,2.708
231,0,1,0,0,0,594807,0,1,0,0,0,0,1,0,6,49,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,90.4,9.0,0.8288583333333333,0.7489666666666666,0.7759999999999999,1.599
232,0,0,0,0,1,458015,1,1,1,1,0,0,0,0,6,48,3,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,13.0,0.49625,1.5932,-0.573,1.475
233,0,0,0,1,0,458015,1,1,1,0,0,0,0,0,6,48,2,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.4,13.0,0.7898916666666665,0.5268,-0.436,1.254
234,1,0,0,0,0,458015,1,1,0,0,0,0,0,0,6,48,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.8,2.0,-0.04093333333333332,0.9267,0.14300000000000002,2.794
235,0,0,1,0,0,573113,0,1,2,1,1,0,0,2,5,42,4,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,14.0,0.07318333333333332,1.4427,0.122,0.779
236,0,0,0,1,0,573113,0,1,1,1,1,0,0,2,5,42,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,14.0,0.4405833333333333,1.7236333333333331,0.581,1.078
237,0,0,0,1,0,573113,0,1,0,1,1,0,0,2,5,42,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,1.0,0.4976416666666666,1.5358666666666667,-0.605,3.092
238,0,0,0,1,0,573113,0,1,0,0,1,0,0,2,5,42,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.9,5.0,-0.07015833333333332,0.9654,0.101,2.2880000000000003
239,0,0,1,0,0,606299,0,1,0,1,0,0,1,2,5,41,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.4,6.0,0.9081833333333332,0.6859,0.589,2.528
240,0,0,0,0,1,606299,0,1,0,0,0,0,1,2,5,41,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.5,14.0,0.4823333333333332,1.5086333333333333,0.972,2.18
