,CH,CU,FC,FF,SL,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
124,0,1,0,0,0,571863,1,0,1,2,0,0,0,2,4,28,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.4,7.0,-1.3644083333333332,1.1574666666666664,-0.6940000000000001,1.844
125,0,0,0,1,0,571863,1,0,1,1,0,0,0,2,4,28,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,12.0,-1.353275,1.4613333333333332,0.851,2.712
126,0,0,0,1,0,571863,1,0,0,1,0,0,0,2,4,28,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.4,7.0,-1.0540666666666665,1.2965,-0.429,1.616
127,0,0,0,1,0,571863,1,0,0,0,0,0,0,2,4,28,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.7,14.0,0.10101666666666664,0.04806666666666666,0.253,0.932
128,0,0,0,0,1,571745,0,0,2,2,0,0,0,1,4,27,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,12.0,-1.0512833333333331,1.6777666666666669,1.624,2.725
129,0,0,0,1,0,571745,0,0,1,2,0,0,0,1,4,27,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,8.0,0.62985,-0.6399333333333332,0.037000000000000005,1.709
130,0,1,0,0,0,571745,0,0,1,1,0,0,0,1,4,27,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,12.0,-1.4270333333333332,1.3251666666666668,1.411,2.76
131,0,0,0,1,0,571745,0,0,0,1,0,0,0,1,4,27,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.5,9.0,0.039783333333333316,0.4694666666666666,0.299,1.685
132,0,0,0,0,1,571745,0,0,0,0,0,0,0,1,4,27,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.2,6.0,-0.010316666666666663,0.2702333333333333,0.29100000000000004,2.009
133,0,0,0,0,1,572008,0,0,0,2,0,0,0,0,4,26,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.5,5.0,0.3487333333333333,-0.4507333333333333,0.032,2.17
134,0,1,0,0,0,572008,0,0,0,1,0,0,0,0,4,26,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.8,12.0,-1.2127166666666664,1.3939666666666668,0.163,3.427
135,0,0,0,1,0,572008,0,0,0,0,0,0,0,0,4,26,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.2,11.0,-0.9761333333333332,1.0327666666666664,-0.612,3.775
136,0,0,0,1,0,630111,0,0,3,2,1,0,0,2,3,22,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.3,14.0,0.4684166666666666,-0.06516666666666666,0.894,0.899
137,0,1,0,0,0,630111,0,0,2,2,1,0,0,2,3,22,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.3,13.0,-0.084075,0.3605333333333333,-0.451,1.199
138,0,0,0,0,1,630111,0,0,2,2,1,0,0,2,3,22,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.1,2.0,-1.144525,1.1273666666666664,0.031,3.3960000000000004
139,0,0,0,1,0,630111,0,0,2,2,1,0,0,2,3,22,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.6,11.0,-0.9830916666666664,1.103,-0.17800000000000002,4.052
140,0,0,0,1,0,630111,0,0,2,1,1,0,0,2,3,22,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.5,14.0,-0.02840833333333333,-0.05083333333333332,0.499,1.211
141,0,0,0,0,1,630111,0,0,2,0,1,0,0,2,3,22,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86.4,14.0,-0.02840833333333333,0.4852333333333332,2.032,0.623
142,0,0,0,0,1,630111,0,0,1,0,1,0,0,2,3,22,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,12.0,-1.1041666666666663,1.199033333333333,0.888,3.3160000000000003
143,0,0,0,1,0,630111,0,0,0,0,1,0,0,2,3,22,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.6,6.0,-1.2266333333333332,1.318,0.61,3.03
144,0,0,0,1,0,592273,0,0,2,2,0,1,0,1,3,21,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,6.0,-1.2850833333333331,1.3022333333333331,0.818,2.739
145,0,0,0,1,0,592273,0,0,2,1,0,1,0,1,3,21,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.4,14.0,-0.367975,0.4207333333333333,1.332,1.703
146,0,0,0,0,1,592273,0,0,1,1,0,1,0,1,3,21,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.3,8.0,-0.11051666666666664,0.2788333333333333,-0.004,1.709
147,0,0,0,0,1,592273,0,0,1,0,0,1,0,1,3,21,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.7,14.0,0.525475,-0.5381666666666666,0.898,0.8440000000000001
148,0,1,0,0,0,592273,0,0,0,0,0,1,0,1,3,21,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95.6,2.0,-1.1013833333333332,1.5057666666666667,0.25,3.2110000000000003
149,0,0,0,1,0,456078,0,0,0,1,0,1,0,1,3,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,6.0,0.1608583333333333,0.3763,0.453,2.537
150,0,0,0,0,1,456078,0,0,0,0,0,1,0,1,3,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.6,14.0,0.266625,0.5597666666666666,0.972,1.009
151,0,0,0,0,1,502671,0,0,1,2,0,1,0,0,3,19,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,87.5,14.0,-0.2636,0.6773,0.87,0.774
152,0,0,0,0,1,502671,0,0,0,2,0,1,0,0,3,19,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,13.0,-1.194625,1.2936333333333332,-0.971,1.91
153,0,0,0,1,0,502671,0,0,0,1,0,1,0,0,3,19,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.3,8.0,0.13024166666666664,0.2172,0.034,1.79
154,0,0,0,0,1,502671,0,0,0,0,0,1,0,0,3,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.0,4.0,-1.1389583333333333,1.1316666666666664,-0.362,2.468
155,0,0,0,1,0,571875,1,0,0,0,0,0,0,0,3,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88.1,14.0,-0.09799166666666664,0.4193,1.216,0.521
156,0,0,0,0,1,516416,0,0,2,2,1,1,0,2,2,14,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.5,14.0,-1.3713666666666668,1.6978333333333333,2.343,1.027
157,0,0,0,1,0,516416,0,0,1,2,1,1,0,2,2,14,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.3,8.0,-0.003358333333333333,0.07386666666666665,-0.156,1.545
158,0,0,0,0,1,516416,0,0,1,2,1,1,0,2,2,14,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,88.2,14.0,-0.08268333333333333,0.2960333333333333,0.994,-0.174
159,0,0,0,0,1,516416,0,0,0,2,1,1,0,2,2,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87.5,14.0,-0.3067416666666666,0.6386,0.932,1.263
160,0,0,0,0,1,516416,0,0,0,1,1,1,0,2,2,14,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.9,2.0,-0.1968,0.2874333333333333,0.233,2.983
161,0,0,0,0,1,516416,0,0,0,0,1,1,0,2,2,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.3,5.0,-1.3226583333333333,1.4513,0.018000000000000002,2.835
162,0,0,0,1,0,571863,1,0,1,1,0,1,1,1,2,13,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,1.0,-1.22385,1.0270333333333332,-0.828,3.0410000000000004
163,0,0,0,1,0,571863,1,0,0,1,0,1,1,1,2,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.1,14.0,0.20260833333333328,-0.2171,0.4920000000000001,0.302
164,0,1,0,0,0,571863,1,0,0,0,0,1,1,1,2,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.1,4.0,-1.603775,1.1202,-0.762,2.57
165,0,0,0,1,0,571745,0,0,0,1,0,1,1,0,2,12,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.8,4.0,-0.234375,0.071,-0.68,2.091
166,0,0,0,0,1,571745,0,0,0,0,0,1,1,0,2,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.7,8.0,-1.209933333333333,1.5244,-0.127,1.743
167,0,0,0,1,0,572008,0,0,0,2,0,0,1,0,2,11,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,4.0,-1.3504916666666669,1.510066666666667,-0.342,2.511
168,0,0,0,1,0,572008,0,0,0,1,0,0,1,0,2,11,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,1.0,-1.278125,1.4441333333333333,-0.31,2.716
169,0,0,0,1,0,572008,0,0,0,0,0,0,1,0,2,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.7,13.0,-1.4673916666666669,1.3825,-1.019,2.049
170,0,0,0,1,0,630111,0,0,0,1,0,0,0,0,2,10,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.9,14.0,-0.18845,0.6113666666666666,0.308,1.571
171,0,0,0,0,1,630111,0,0,0,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.0,8.0,-1.2141083333333331,1.4427,-0.098,1.898
172,0,0,0,1,0,592273,0,0,0,0,0,0,1,2,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.5,8.0,-1.168183333333333,1.4312333333333331,-0.127,1.838
173,0,0,0,1,0,456078,0,0,3,1,0,0,1,1,1,4,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,14.0,-0.977525,1.4570333333333332,0.972,1.425
174,0,0,0,1,0,456078,0,0,2,1,0,0,1,1,1,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,14.0,-1.1960166666666665,1.6218666666666668,1.466,2.08
175,0,0,0,1,0,456078,0,0,1,1,0,0,1,1,1,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0,7.0,0.22626666666666664,0.4694666666666666,-0.521,2.072
176,0,0,0,0,1,456078,0,0,1,0,0,0,1,1,1,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,85.5,14.0,-0.050675,0.4852333333333332,0.76,0.146
177,0,0,0,0,1,456078,0,0,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.5,1.0,-0.9594333333333332,1.5874666666666668,-0.568,3.635
178,0,0,0,1,0,502671,0,0,0,2,0,0,1,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,8.0,-0.2455083333333333,0.12116666666666664,0.128,1.679
179,0,0,0,0,1,502671,0,0,0,1,0,0,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,13.0,0.050916666666666666,0.18996666666666664,-0.153,1.339
180,0,0,0,0,1,502671,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,11.0,-1.0248416666666664,1.1746666666666663,-0.38,3.885
181,0,0,0,1,0,571875,1,0,3,2,0,0,0,0,1,2,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.5,13.0,-1.420075,0.4035333333333333,-1.802,1.802
182,1,0,0,0,0,571875,1,0,2,2,0,0,0,0,1,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.5,14.0,0.258275,-0.1956,0.386,0.542
183,0,1,0,0,0,571875,1,0,1,2,0,0,0,0,1,2,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.1,1.0,-1.45765,1.1660666666666664,-0.534,3.505
184,0,0,0,1,0,571875,1,0,1,2,0,0,0,0,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.5,14.0,-0.10495,1.1316666666666664,1.235,1.7180000000000002
185,0,0,0,0,1,571875,1,0,1,1,0,0,0,0,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,14.0,-1.2962166666666668,1.6147,1.7380000000000002,2.12
186,0,0,0,1,0,571875,1,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.0,4.0,-1.453475,1.5416,-0.78,2.7710000000000004
187,0,0,0,1,0,571875,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.4,4.0,-1.4326,1.3667333333333331,-0.688,2.749
188,1,0,0,0,0,518618,1,0,1,0,0,1,0,2,7,56,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,-0.9663916666666664,1.280733333333333,-0.614,3.614
189,0,0,0,1,0,518618,1,0,0,0,0,1,0,2,7,56,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85.8,14.0,0.1608583333333333,0.4565666666666666,0.511,1.254
190,0,0,0,0,1,592663,0,0,1,2,0,0,1,1,7,55,4,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.7,5.0,-0.977525,1.6906666666666668,-0.111,2.76
191,0,0,0,1,0,592663,0,0,1,1,0,0,1,1,7,55,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.3,5.0,-1.144525,1.792433333333333,-0.085,2.416
192,0,0,0,1,0,592663,0,0,1,0,0,0,1,1,7,55,2,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.6,11.0,0.091275,0.1369333333333333,-2.158,2.91
193,0,0,0,0,1,592663,0,0,0,0,0,0,1,1,7,55,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.3,5.0,-1.2586416666666669,1.8053333333333328,-0.078,2.391
194,0,0,0,1,0,571506,1,0,0,2,0,0,1,0,7,54,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.9,13.0,-1.4061583333333332,0.4565666666666666,-0.345,1.089
195,1,0,0,0,0,571506,1,0,0,2,0,0,1,0,7,54,3,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,2.0,-1.0540666666666665,1.5803,-0.193,3.37
196,0,0,0,1,0,571506,1,0,0,1,0,0,1,0,7,54,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.8,9.0,-1.4729583333333331,0.4952666666666666,0.563,1.834
197,1,0,0,0,0,571506,1,0,0,0,0,0,1,0,7,54,1,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.2,13.0,0.06483333333333333,0.4737666666666666,-1.314,2.403
198,0,0,0,0,1,542303,0,0,3,2,0,0,0,0,7,53,7,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,1.0,-0.9302083333333332,1.6362,-0.557,3.043
199,0,0,0,1,0,542303,0,0,3,2,0,0,0,0,7,53,6,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,14.0,-0.02145,0.5096,1.649,1.97
200,0,0,0,0,1,542303,0,0,2,2,0,0,0,0,7,53,5,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.8,1.0,-1.02345,1.7781,-0.277,3.5010000000000003
201,0,0,0,1,0,542303,0,0,2,1,0,0,0,0,7,53,4,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,1.0,-0.9121166666666666,1.7580333333333331,-0.773,3.536
202,0,0,0,1,0,542303,0,0,1,1,0,0,0,0,7,53,3,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.1,9.0,0.18034166666666665,0.0796,0.456,1.751
203,0,0,0,0,1,542303,0,0,0,1,0,0,0,0,7,53,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,1.0,-0.9872666666666664,1.6376333333333333,-0.628,3.305
204,0,0,0,1,0,542303,0,0,0,0,0,0,0,0,7,53,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.9,9.0,0.5240833333333332,-0.1096,0.4370000000000001,1.964
205,0,1,0,0,0,592885,1,0,0,0,0,0,0,0,7,52,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.5,6.0,-1.2600333333333331,1.4068666666666667,0.454,2.583
206,0,0,0,1,0,445988,0,0,0,2,0,0,0,2,6,47,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,9.0,0.333425,0.2802666666666666,0.445,1.924
207,0,0,0,0,1,445988,0,0,0,1,0,0,0,2,6,47,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,1.0,-1.1626166666666664,1.4212,-0.701,3.08
208,0,0,0,1,0,445988,0,0,0,0,0,0,0,2,6,47,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87.8,12.0,0.010558333333333331,0.7690333333333331,0.8540000000000001,2.501
209,0,0,0,0,1,400085,1,0,3,2,0,0,0,1,6,46,7,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.9,11.0,0.6493333333333332,-0.4493,-1.92,2.633
210,0,1,0,0,0,400085,1,0,2,2,0,0,0,1,6,46,6,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,11.0,-1.1667916666666664,1.3008,-0.919,3.4930000000000003
211,0,0,0,1,0,400085,1,0,2,2,0,0,0,1,6,46,5,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.4,14.0,0.5032083333333331,-0.3432333333333333,0.6409999999999999,0.486
212,0,1,0,0,0,400085,1,0,1,2,0,0,0,1,6,46,4,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,4.0,-1.2586416666666669,1.5502,-0.49,2.8080000000000003
213,0,0,0,1,0,400085,1,0,1,1,0,0,0,1,6,46,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.1,9.0,-1.2141083333333331,1.6519666666666668,0.813,1.596
214,0,0,0,1,0,400085,1,0,0,1,0,0,0,1,6,46,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,9.0,-1.354666666666667,1.7107333333333332,0.41,2.12
215,0,0,0,1,0,400085,1,0,0,0,0,0,0,1,6,46,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.3,13.0,0.8664333333333331,-0.4908666666666666,-0.397,1.037
216,0,1,0,0,0,543829,1,0,0,2,0,0,0,0,6,45,4,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.3,14.0,-0.359625,0.6916333333333332,1.152,1.439
217,0,0,0,0,1,543829,1,0,0,2,0,0,0,0,6,45,3,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.7,13.0,0.7648416666666666,-0.3891,-0.883,2.266
218,0,1,0,0,0,543829,1,0,0,1,0,0,0,0,6,45,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.8,5.0,-1.5049666666666668,1.1517333333333333,0.004,2.383
219,0,0,0,1,0,543829,1,0,0,0,0,0,0,0,6,45,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85.6,13.0,0.038391666666666664,0.5038666666666666,-0.13699999999999998,1.518
220,0,0,0,0,1,489305,0,0,0,2,0,0,0,2,5,41,3,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,5.0,-1.3880666666666668,1.6319,0.2,2.818
221,0,0,0,1,0,489305,0,0,0,1,0,0,0,2,5,41,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.3,7.0,0.021691666666666658,0.4651666666666666,-0.623,2.2030000000000003
222,0,0,0,0,1,489305,0,0,0,0,0,0,0,2,5,41,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.9,3.0,-1.436775,1.4828333333333332,0.55,3.278
223,0,0,0,1,0,588751,0,0,0,2,0,0,0,1,5,40,3,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.2,4.0,-0.000575,0.22866666666666666,-0.376,2.899
224,0,0,0,0,1,588751,0,0,0,1,0,0,0,1,5,40,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,5.0,-1.3588416666666667,1.4269333333333332,-0.032,2.784
225,0,0,0,1,0,588751,0,0,0,0,0,0,0,1,5,40,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,11.0,-1.4840916666666668,1.2922,-1.117,2.97
226,0,0,0,1,0,592663,0,0,0,0,0,0,0,0,5,39,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.5,5.0,-1.193233333333333,1.2993666666666668,-0.142,2.705
227,0,0,0,1,0,571506,1,0,1,2,0,0,1,2,4,32,6,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,1.0,-0.9051583333333332,1.5946333333333331,-0.478,3.613
228,0,0,0,1,0,571506,1,0,1,2,0,0,1,2,4,32,5,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88.7,14.0,-0.04510833333333333,0.6930666666666666,1.071,1.449
229,0,0,0,0,1,571506,1,0,1,2,0,0,1,2,4,32,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,1.0,-1.1793166666666663,1.4183333333333332,-0.6859999999999999,3.249
230,0,0,0,1,0,571506,1,0,1,1,0,0,1,2,4,32,3,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,12.0,-1.3685833333333333,1.4541666666666668,1.364,3.064
231,0,0,0,1,0,571506,1,0,0,1,0,0,1,2,4,32,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.2,4.0,-1.3964166666666669,1.2133666666666665,-0.551,2.902
232,0,0,0,1,0,571506,1,0,0,0,0,0,1,2,4,32,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96.7,11.0,-1.197408333333333,1.1761,-0.96,3.653
233,0,0,0,1,0,542303,0,0,3,1,0,0,0,2,4,31,5,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,11.0,-1.3143083333333332,1.2965,-1.6769999999999998,3.016
234,0,0,0,1,0,542303,0,0,2,1,0,0,0,2,4,31,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87.8,8.0,-0.209325,0.6543666666666667,-0.053,1.699
235,0,0,0,0,1,542303,0,0,2,0,0,0,0,2,4,31,3,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.9,14.0,0.09545,0.7045333333333332,1.505,2.031
236,0,0,0,0,1,542303,0,0,1,0,0,0,0,2,4,31,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9,14.0,0.16225,0.4766333333333332,0.866,2.247
237,0,0,0,0,1,542303,0,0,0,0,0,0,0,2,4,31,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.6,6.0,-1.0624166666666663,1.3724666666666667,0.348,2.958
238,0,0,0,1,0,592885,1,0,3,2,0,0,0,1,4,30,6,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,11.0,-1.0178833333333333,1.189,-0.4370000000000001,3.828
239,0,0,0,1,0,592885,1,0,2,2,0,0,0,1,4,30,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.2,1.0,-1.3101333333333331,1.3409333333333333,-0.401,3.4930000000000003
240,0,0,0,1,0,592885,1,0,2,1,0,0,0,1,4,30,4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.8,14.0,-1.6733583333333333,0.6916333333333332,1.446,1.4980000000000002
241,1,0,0,0,0,592885,1,0,1,1,0,0,0,1,4,30,3,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.4,3.0,0.06065833333333333,0.5913,0.706,3.339
242,0,0,0,0,1,592885,1,0,0,1,0,0,0,1,4,30,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.8,4.0,-1.520275,0.6758666666666666,-0.412,3.008
243,1,0,0,0,0,592885,1,0,0,0,0,0,0,1,4,30,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.9,11.0,-0.952475,1.6261666666666668,-0.589,3.874
244,0,0,0,1,0,445988,0,0,2,2,0,0,0,0,4,29,6,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,2.0,-1.2683833333333332,1.6763333333333332,-0.119,3.357
245,0,0,0,1,0,445988,0,0,2,2,0,0,0,0,4,29,5,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,12.0,-1.2711666666666668,1.5731333333333333,0.046,4.931
246,0,0,0,1,0,445988,0,0,1,2,0,0,0,0,4,29,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.0,14.0,0.208175,0.4551333333333333,1.182,1.984
247,0,0,0,0,1,445988,0,0,1,1,0,0,0,0,4,29,3,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,14.0,0.04535,0.5841333333333332,1.911,1.383
