,CH,CU,FC,FF,SL,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
148,0,0,1,0,0,1,0,2,2,0,0,0,0,5,40,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,14.0,-0.1794,0.8587,2.1717,1.9198
149,0,1,0,0,0,1,0,1,2,0,0,0,0,5,40,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,80.3,14.0,0.5751,-0.4342,0.7537,0.8152
150,0,0,0,1,0,1,0,1,2,0,0,0,0,5,40,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,94.5,3.0,-1.2793,0.9202,0.6826,2.6567
151,0,0,0,1,0,1,0,0,2,0,0,0,0,5,40,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,11.0,-1.304,0.8615,-1.5297,3.8946
152,0,1,0,0,0,1,0,0,1,0,0,0,0,5,40,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,77.6,9.0,0.8336,-0.6002,0.4943,1.4608
153,0,0,0,1,0,1,0,0,0,0,0,0,0,5,40,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,12.0,-1.1396,0.9256,0.3724,3.3927
154,0,0,0,1,0,0,0,1,0,0,0,1,2,4,36,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,3.0,-1.4472,0.8184,0.4104,2.6635
155,0,0,0,1,0,0,0,0,0,0,0,1,2,4,36,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,14.0,-1.5503,0.9355,0.4785,1.002
156,1,0,0,0,0,0,0,2,1,0,0,0,2,4,35,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,84.4,1.0,-1.0227,0.9835,-0.5746,3.1495
157,0,0,0,1,0,0,0,1,1,0,0,0,2,4,35,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,14.0,-1.0355,1.0261,1.1347,1.1754
158,0,0,0,1,0,0,0,1,0,0,0,0,2,4,35,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,14.0,-1.3971,1.0245,0.8486,2.2615
159,0,0,0,1,0,0,0,0,0,0,0,0,2,4,35,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,13.0,-1.2482,1.0005,-0.0833,1.4955
160,0,0,1,0,0,1,0,0,2,0,0,0,1,4,34,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,90.2,9.0,-0.247,0.6972,0.5741,2.0482
161,1,0,0,0,0,1,0,0,1,0,0,0,1,4,34,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,84.4,9.0,-1.5639,0.3381,0.5173,1.9477
162,0,1,0,0,0,1,0,0,0,0,0,0,1,4,34,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,79.8,4.0,0.7453,-0.44,-0.6526,2.6032
163,1,0,0,0,0,0,0,1,2,0,0,0,0,4,33,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,84.9,7.0,-1.3442,0.0853,-0.3849,1.6897
164,1,0,0,0,0,0,0,0,2,0,0,0,0,4,33,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,-1.478,0.0288,1.2914,0.0447
165,0,0,0,0,1,0,0,0,1,0,0,0,0,4,33,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,83.8,5.0,0.2131,-0.1173,-0.086,2.3217
166,0,0,0,1,0,0,0,0,0,0,0,0,0,4,33,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,2.0,-0.8369,1.0608,0.0096,3.1312
167,0,0,0,1,0,1,0,1,2,0,0,0,2,3,29,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,95.7,2.0,-0.9654,1.237,-0.0949,3.6211
168,0,0,0,1,0,1,0,1,1,0,0,0,2,3,29,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,94.2,14.0,-0.9512,1.1354,1.1388,2.3806
169,1,0,0,0,0,1,0,1,0,0,0,0,2,3,29,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,84.7,14.0,-1.2974,0.3751,0.0382,1.4087
170,0,0,0,1,0,1,0,0,0,0,0,0,2,3,29,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,14.0,-0.768,1.1942,0.8872,2.3282
171,0,0,0,1,0,1,0,1,2,0,0,0,1,3,28,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,95.4,12.0,-0.8697,1.2524,0.249,3.675
172,0,0,1,0,0,1,0,1,1,0,0,0,1,3,28,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,88.4,5.0,0.029,0.6251,-0.0005,2.4073
173,1,0,0,0,0,1,0,1,0,0,0,0,1,3,28,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,83.2,8.0,-1.2248,-0.1371,-0.2745,1.6914
174,0,0,0,1,0,1,0,0,0,0,0,0,1,3,28,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,93.5,12.0,-0.5898,1.1547,1.0745,3.9934
175,0,0,0,1,0,1,0,0,1,0,0,0,0,3,27,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,93.7,2.0,-0.8509,1.0889,0.2229,3.0688
176,0,0,0,1,0,1,0,0,0,0,0,0,0,3,27,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9,5.0,-1.0926,1.3824,0.0419,2.4896
177,0,0,0,1,0,1,0,3,2,1,0,1,2,2,20,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,96.9,7.0,-0.8892,0.9292,-0.4245,1.863
178,0,0,0,1,0,1,0,3,2,1,0,1,2,2,20,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,97.4,3.0,-0.8294,1.3658,0.6363,3.0192
179,1,0,0,0,0,1,0,2,2,1,0,1,2,2,20,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,83.7,8.0,-1.1069,0.3795,0.0893,1.6395
180,0,0,0,1,0,1,0,2,1,1,0,1,2,2,20,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.6,6.0,-1.088,1.0529,0.7773,2.6553
181,0,0,1,0,0,1,0,2,0,1,0,1,2,2,20,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,89.5,12.0,-0.0041,0.6726,1.3505,2.9789
182,1,0,0,0,0,1,0,1,0,1,0,1,2,2,20,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,85.2,8.0,-0.6872,0.7315,0.1405,1.5424
183,0,1,0,0,0,1,0,0,0,1,0,1,2,2,20,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,79.1,13.0,0.9015,-0.9362,-0.3137,1.527
184,0,0,0,1,0,1,0,1,1,1,1,0,2,2,19,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,94.6,5.0,-0.7055,1.2152,0.1085,2.1776
185,1,0,0,0,0,1,0,1,0,1,1,0,2,2,19,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,84.1,14.0,-1.2876,-0.0572,0.5555,1.2286
186,0,1,0,0,0,1,0,0,0,1,1,0,2,2,19,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,13.0,0.8348,-0.5823,-1.9441,2.0963
187,0,0,0,1,0,0,0,2,2,1,1,0,1,2,18,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,96.6,1.0,-0.8728,0.9502,-0.541,2.9927
188,0,0,0,0,1,0,0,1,2,1,1,0,1,2,18,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1,14.0,0.3574,0.2774,0.9581,1.1049
189,0,0,0,1,0,0,0,1,2,1,1,0,1,2,18,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,96.8,6.0,-0.6924,1.199,0.607,2.5804
190,0,0,0,1,0,0,0,0,2,1,1,0,1,2,18,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,11.0,-1.0993,1.2132,-0.504,4.3738
191,0,0,0,0,1,0,0,0,1,1,1,0,1,2,18,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,86.1,4.0,0.0435,0.1026,-0.3855,2.2907
192,0,0,0,0,1,0,0,0,0,1,1,0,1,2,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,86.8,14.0,0.0625,0.1992,1.2347,1.9022
193,0,0,0,0,1,0,0,2,1,0,0,1,1,2,17,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,85.4,6.0,0.3651,0.1847,0.4071,2.6505
194,0,0,0,1,0,0,0,2,0,0,0,1,1,2,17,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.4,6.0,-0.7875,0.8556,0.5432,2.8109
195,0,0,0,0,1,0,0,1,0,0,0,1,1,2,17,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,85.8,14.0,0.2208,0.1329,1.0073,1.5828
196,0,0,0,1,0,0,0,0,0,0,0,1,1,2,17,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,12.0,-0.8816,0.7988,0.7981,3.7309
197,0,1,0,0,0,1,0,1,2,0,0,1,0,2,16,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,78.7,13.0,0.6739,-0.4749,-1.7452,1.9423
198,0,0,0,1,0,1,0,0,2,0,0,1,0,2,16,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95.8,11.0,-1.138,0.9454,-1.5296,3.6785
199,0,0,0,1,0,1,0,0,1,0,0,1,0,2,16,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,94.0,4.0,-1.0695,1.0224,-0.2944,2.2533
200,0,0,1,0,0,1,0,0,0,0,0,1,0,2,16,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,89.7,3.0,-0.2151,0.678,0.3601,3.0167
201,0,0,0,0,1,0,0,2,2,0,0,0,0,2,15,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,86.4,2.0,0.3773,0.0343,-0.1153,2.9499
202,1,0,0,0,0,0,0,2,1,0,0,0,0,2,15,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,84.4,8.0,-1.3666,0.2778,-0.1267,2.18
203,0,0,0,1,0,0,0,2,0,0,0,0,0,2,15,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,6.0,-1.0751,1.094,0.3984,2.6611
204,0,1,0,0,0,0,0,1,0,0,0,0,0,2,15,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,13.0,0.5165,-0.2378,-0.4072,0.9005
205,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,14.0,-1.0389,1.175,0.9639,1.6321
206,0,1,0,0,0,1,0,2,1,0,0,1,2,1,11,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,78.2,4.0,0.7135,-0.6641,-0.4961,2.5885
207,0,0,0,1,0,1,0,1,1,0,0,1,2,1,11,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,14.0,-1.2717,1.1442,1.8424,1.8514
208,0,1,0,0,0,1,0,1,0,0,0,1,2,1,11,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,77.8,4.0,0.6464,-0.3248,-0.467,2.453
209,0,0,0,1,0,1,0,0,0,0,0,1,2,1,11,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,96.2,13.0,-1.4028,0.8319,-1.219,2.2381
210,0,0,0,1,0,1,0,3,1,1,0,0,2,1,10,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,96.3,4.0,-1.2304,0.7654,-0.3948,2.5242
211,1,0,0,0,0,1,0,2,1,1,0,0,2,1,10,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,83.6,14.0,-1.4106,0.3363,0.3103,1.3619
212,0,0,0,1,0,1,0,2,0,1,0,0,2,1,10,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,2.0,-1.057,1.2704,-0.0551,2.9105
213,0,0,0,1,0,1,0,1,0,1,0,0,2,1,10,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,12.0,-1.0824,1.3191,1.5712,2.5825
214,0,0,1,0,0,1,0,0,0,1,0,0,2,1,10,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,12.0,-0.4704,0.6385,1.7628,2.5915
215,1,0,0,0,0,1,0,0,2,0,1,0,1,1,9,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,13.0,-1.2512,-0.0133,-0.6087,1.165
216,0,1,0,0,0,1,0,0,1,0,1,0,1,1,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,78.8,13.0,0.8774,-0.4373,-1.0142,2.2834
217,0,0,0,1,0,1,0,0,0,0,1,0,1,1,9,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,12.0,-1.1017,1.1307,0.762,3.1727
218,0,0,0,1,0,1,0,1,2,0,1,0,0,1,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,95.9,1.0,-1.0261,1.1082,-0.8074,3.4153
219,0,0,0,1,0,1,0,1,2,0,1,0,0,1,8,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,3.0,-1.0948,1.1271,0.3859,2.95
220,0,0,1,0,0,1,0,1,1,0,1,0,0,1,8,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,89.8,14.0,-0.2124,0.6884,1.1864,2.1624
221,0,0,0,1,0,1,0,1,0,0,1,0,0,1,8,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,7.0,-1.4778,0.9087,-0.715,2.1433
222,0,0,1,0,0,1,0,0,0,0,1,0,0,1,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,89.6,14.0,-0.352,1.1128,0.6309,1.2045
223,0,0,0,1,0,1,0,2,1,0,0,0,0,1,7,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,94.3,9.0,-1.1434,0.9528,0.4508,1.7171
224,0,0,0,1,0,1,0,1,1,0,0,0,0,1,7,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,-1.1659,1.1626,-0.9887,2.3368
225,0,0,1,0,0,1,0,0,1,0,0,0,0,1,7,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,14.0,-0.2838,0.8585,2.2724,1.9087
226,0,0,0,1,0,1,0,0,0,0,0,0,0,1,7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,3.0,-1.1321,1.0781,0.3648,2.8977
227,0,0,0,1,0,0,0,0,0,1,0,1,2,7,56,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,95.0,1.0,-0.856,1.2726,-0.3534,2.9267
228,0,0,0,1,0,0,0,2,2,1,0,1,1,7,55,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,96.7,1.0,-0.7002,1.1755,-0.4921,3.1449
229,0,0,0,0,1,0,0,2,2,1,0,1,1,7,55,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.7,9.0,0.4536,0.4081,0.6605,1.9605
230,0,0,0,0,1,0,0,1,2,1,0,1,1,7,55,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,14.0,0.5065,0.2923,1.8283,0.9458
231,0,0,0,1,0,0,0,1,1,1,0,1,1,7,55,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,6.0,-1.0567,0.9373,0.448,2.8196
232,0,0,0,0,1,0,0,1,0,1,0,1,1,7,55,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.3,13.0,0.1411,0.1317,-0.3257,1.1795
233,0,0,0,1,0,0,0,0,0,1,0,1,1,7,55,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,-0.9645,1.1702,-1.4676,2.3659
234,0,0,0,1,0,1,0,0,1,0,1,0,1,7,54,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.8,6.0,-0.9022,0.9914,0.3522,2.642
235,0,0,0,1,0,1,0,0,0,0,1,0,1,7,54,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,1.0,-1.19,1.1461,-0.5658,2.9272
236,0,0,0,0,1,0,0,0,2,0,1,0,0,7,53,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85.7,14.0,0.0042,0.5595,1.1879,0.4837
237,1,0,0,0,0,0,0,0,2,0,1,0,0,7,53,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.6,5.0,-1.694,0.5051,-0.2679,2.1626
238,0,0,0,0,1,0,0,0,1,0,1,0,0,7,53,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.6,14.0,0.0832,0.6864,0.9885,1.3249
239,0,0,0,0,1,0,0,0,0,0,1,0,0,7,53,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,13.0,0.1906,0.4084,-0.0043,1.2231
240,0,0,0,1,0,0,0,3,2,0,0,0,0,7,52,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96.0,5.0,-0.8918,1.2103,0.1191,2.4688
241,0,0,0,1,0,0,0,3,2,0,0,0,0,7,52,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,96.3,6.0,-0.8319,1.3514,0.5071,2.5265
242,1,0,0,0,0,0,0,2,2,0,0,0,0,7,52,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,-1.0095,0.1503,1.6485,0.2668
243,1,0,0,0,0,0,0,1,2,0,0,0,0,7,52,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9,14.0,-1.08,0.375,0.5841,1.2404
244,0,0,0,0,1,0,0,1,1,0,0,0,0,7,52,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.4,14.0,0.4299,0.2052,0.6858,0.7067
245,0,0,0,0,1,0,0,1,0,0,0,0,0,7,52,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.4,14.0,0.3069,0.5391,0.9111,1.7065
246,0,0,0,0,1,0,0,0,0,0,0,0,0,7,52,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,0.3776,0.4923,1.5453,1.0637
247,0,0,1,0,0,1,0,2,2,0,1,1,2,6,47,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90.9,1.0,-0.069,0.7187,-0.7584,2.8613
248,1,0,0,0,0,1,0,1,2,0,1,1,2,6,47,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,84.4,13.0,-1.4991,0.349,-1.6585,0.5548
249,0,0,0,1,0,1,0,1,2,0,1,1,2,6,47,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,8.0,-1.16,1.1974,-0.0683,1.4694
250,0,0,0,1,0,1,0,1,1,0,1,1,2,6,47,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.3,5.0,-1.0229,1.1597,0.0303,2.2443
251,0,1,0,0,0,1,0,1,0,0,1,1,2,6,47,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,76.8,13.0,0.7876,-0.4635,-0.868,2.0346
252,0,0,0,1,0,1,0,0,0,0,1,1,2,6,47,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,11.0,-1.1089,1.2798,-0.667,3.7572
253,0,0,0,0,1,0,0,0,2,0,1,1,1,6,46,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86.5,14.0,0.2635,0.173,1.2096,0.9131
254,0,0,0,1,0,0,0,0,1,0,1,1,1,6,46,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,13.0,-1.1603,0.9963,-1.0455,1.8494
255,1,0,0,0,0,0,0,0,0,0,1,1,1,6,46,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.9,8.0,-1.2042,0.3697,0.0927,1.7316
256,0,0,0,1,0,0,0,3,0,0,0,1,1,6,45,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,11.0,-1.0821,1.0856,-1.3162,3.6301
257,1,0,0,0,0,0,0,2,0,0,0,1,1,6,45,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,14.0,-1.3588,0.3084,0.9288,2.5643
258,0,0,0,1,0,0,0,1,0,0,0,1,1,6,45,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,14.0,-1.1849,0.9642,1.4466,1.7745
259,0,0,0,0,1,0,0,0,0,0,0,1,1,6,45,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.2,14.0,0.2625,0.5504,1.2253,0.8004
260,0,0,0,1,0,0,0,1,0,0,0,0,1,6,44,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.0,5.0,-1.0918,1.3041,-0.2186,2.8401
261,0,0,0,1,0,0,0,0,0,0,0,0,1,6,44,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,14.0,-1.2651,1.1221,1.097,1.543
262,0,0,0,1,0,0,0,0,1,0,0,0,0,6,43,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94.2,5.0,-1.1166,1.1796,0.0092,2.3651
263,0,0,0,0,1,0,0,0,0,0,0,0,0,6,43,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86.4,11.0,0.3765,0.4132,-0.0822,3.5449
264,1,0,0,0,0,0,0,1,2,0,0,0,2,5,37,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.9,13.0,-1.3337,0.248,-1.4271,1.1588
265,0,0,0,0,1,0,0,1,2,0,0,0,2,5,37,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.4,8.0,0.2703,0.2394,-0.1199,2.0743
266,0,0,0,0,1,0,0,0,2,0,0,0,2,5,37,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,14.0,0.0993,0.312,0.9496,0.4928
267,0,0,0,0,1,0,0,0,1,0,0,0,2,5,37,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.0,6.0,0.1991,0.4126,0.5309,2.7381
268,0,1,0,0,0,0,0,0,0,0,0,0,2,5,37,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,77.3,4.0,1.1457,-0.6288,-0.6623,2.8598
269,0,0,0,1,0,1,0,3,2,0,0,0,1,5,36,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,13.0,-0.9372,1.0611,-1.1335,2.2023
270,1,0,0,0,0,1,0,2,2,0,0,0,1,5,36,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.2,13.0,-1.2058,-0.1173,-1.7314,1.7484
271,1,0,0,0,0,1,0,2,1,0,0,0,1,5,36,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.9,11.0,-1.2725,0.5881,-1.0297,2.7168
272,0,0,0,1,0,1,0,1,1,0,0,0,1,5,36,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,14.0,-1.067,1.2069,1.3878,2.089
273,0,1,0,0,0,1,0,0,1,0,0,0,1,5,36,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78.4,11.0,1.1844,-0.6119,-1.5727,2.856
274,0,0,0,1,0,1,0,0,0,0,0,0,1,5,36,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,95.3,8.0,-1.2948,1.0012,0.0357,1.8364
275,0,0,0,0,1,0,0,1,1,0,0,0,0,5,35,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85.8,8.0,0.2433,0.263,-0.1134,1.9664
276,0,0,0,0,1,0,0,0,1,0,0,0,0,5,35,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,0.0376,0.1796,0.4528,0.7513
277,0,0,0,1,0,0,0,0,0,0,0,0,0,5,35,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.4,6.0,-0.9124,1.3439,0.7543,2.7677
278,0,0,0,0,1,0,0,3,2,0,1,1,2,4,27,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.4,9.0,0.381,0.3606,0.7214,1.6629
279,1,0,0,0,0,0,0,2,2,0,1,1,2,4,27,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.5,13.0,-1.189,-0.075,-1.4165,0.7054
280,0,0,0,1,0,0,0,1,2,0,1,1,2,4,27,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.2,12.0,-0.6277,1.154,1.2951,3.5064
281,0,0,0,1,0,0,0,1,1,0,1,1,2,4,27,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95.9,3.0,-0.7658,1.2603,0.7388,2.9688
282,0,0,0,1,0,0,0,0,1,0,1,1,2,4,27,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,11.0,-0.8622,1.1901,-1.1798,2.7169
283,0,0,0,0,1,0,0,0,0,0,1,1,2,4,27,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.7,8.0,0.1927,0.2654,-0.0418,1.5888
284,0,0,0,1,0,1,0,3,0,0,1,0,2,4,26,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.9,11.0,-1.0029,1.2121,-1.4372,4.0247
285,0,0,0,1,0,1,0,2,0,0,1,0,2,4,26,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.7,11.0,-0.8848,1.0673,-0.8746,3.5946
286,0,0,0,1,0,1,0,1,0,0,1,0,2,4,26,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.7,11.0,-0.9553,0.8461,-2.2461,5.0129
287,0,1,0,0,0,1,0,0,0,0,1,0,2,4,26,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.3,11.0,0.7984,-0.5162,-1.882,3.0348
288,0,1,0,0,0,0,0,0,1,0,1,0,1,4,25,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.4,8.0,1.1885,-0.6578,0.2512,1.8858
289,0,0,0,1,0,0,0,0,0,0,1,0,1,4,25,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,6.0,-0.9229,1.1322,0.6024,2.4245
290,0,0,0,1,0,0,0,1,2,0,1,0,0,4,24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.2,5.0,-0.6917,1.1262,0.0041,2.4229
291,0,0,0,0,1,0,0,1,1,0,1,0,0,4,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.9,14.0,0.1686,0.2671,1.6215,1.659
292,0,0,0,1,0,0,0,0,1,0,1,0,0,4,24,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,11.0,-0.8815,1.1251,-1.169,4.6606
293,0,0,0,0,1,0,0,0,0,0,1,0,0,4,24,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.1,6.0,0.258,0.3188,0.357,2.9553
294,0,0,0,0,1,0,0,0,2,0,0,0,0,4,23,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.9,5.0,0.6295,0.1121,-0.0694,2.5779
295,1,0,0,0,0,0,0,0,1,0,0,0,0,4,23,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.2,13.0,-1.301,0.3301,-0.7489,1.2299
