,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
149,0,0,0,1,0,0,1,0,0,1,1,1,1,3,27,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,90.6,6.0,0.8302,1.3262,0.3095,2.3934
150,0,0,1,0,0,0,1,3,0,1,1,0,1,3,26,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,88.4,13.0,0.3695,0.791,-0.2345,1.4208
151,0,0,1,0,0,0,1,2,0,1,1,0,1,3,26,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,88.5,11.0,0.1489,0.864,-1.5354,2.552
152,1,0,0,0,0,0,1,1,0,1,1,0,1,3,26,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,83.4,14.0,1.3066,0.5698,1.012,1.6426
153,1,0,0,0,0,0,1,0,0,1,1,0,1,3,26,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,83.0,13.0,1.3333,0.7336,-0.3469,1.1144
154,0,0,1,0,0,0,1,0,0,0,1,1,1,3,25,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,87.8,5.0,0.4328,0.8601,0.1202,2.3941
155,0,0,1,0,0,0,1,1,1,0,0,1,1,3,24,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,13.0,0.1758,0.7571,-0.5279,1.2571
156,1,0,0,0,0,0,1,0,1,0,0,1,1,3,24,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,82.6,13.0,0.9449,0.7167,-0.6562,0.8222
157,0,0,0,1,0,0,1,0,0,0,0,1,1,3,24,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,6.0,0.7335,1.3034,0.5931,1.9492
158,0,1,0,0,0,0,1,0,2,0,0,0,1,3,23,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,77.5,8.0,-0.5517,-0.6874,-0.1327,2.0639
159,0,1,0,0,0,0,1,0,1,0,0,0,1,3,23,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,77.2,6.0,-0.6879,-0.5393,0.3355,2.5719
160,0,0,1,0,0,0,1,0,0,0,0,0,1,3,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,87.2,6.0,0.2785,0.9734,0.2896,2.5292
161,0,0,0,0,1,0,1,0,2,0,0,0,0,3,22,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,90.1,5.0,1.2267,1.2979,0.0877,3.0734
162,1,0,0,0,0,0,1,0,1,0,0,0,0,3,22,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,82.5,5.0,1.3286,0.9127,0.1571,2.4423
163,0,0,0,1,0,0,1,0,0,0,0,0,0,3,22,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,89.8,5.0,0.8085,1.4475,0.126,2.8543
164,0,0,0,1,0,0,1,0,1,0,1,1,2,2,16,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,1.0,0.6971,1.2369,-0.7887,3.625
165,0,0,0,1,0,0,1,0,0,0,1,1,2,2,16,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,91.0,5.0,0.8086,1.4267,-0.2014,2.4812
166,1,0,0,0,0,0,1,1,2,0,0,1,2,2,15,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,14.0,1.4111,0.6571,0.4339,0.9479
167,1,0,0,0,0,0,1,0,2,0,0,1,2,2,15,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,83.0,14.0,1.1885,0.9025,0.2563,0.4993
168,0,0,0,1,0,0,1,0,1,0,0,1,2,2,15,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,91.3,4.0,0.7788,1.3624,-0.4757,2.4375
169,0,0,1,0,0,0,1,0,0,0,0,1,2,2,15,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,87.0,2.0,0.0319,0.6519,0.1569,2.8633
170,0,0,0,0,1,0,1,2,1,0,0,0,2,2,14,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,14.0,1.0572,1.2485,0.8822,2.4263
171,0,0,0,0,1,0,1,2,0,0,0,0,2,2,14,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,8.0,1.0842,1.2753,0.0859,1.9242
172,0,1,0,0,0,0,1,1,0,0,0,0,2,2,14,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,75.5,12.0,-0.4858,-0.7079,0.145,4.5108
173,0,1,0,0,0,0,1,0,0,0,0,0,2,2,14,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,76.1,12.0,-0.263,-0.7053,1.4898,3.8565
174,0,0,1,0,0,0,1,0,1,0,0,0,1,2,13,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,87.7,5.0,0.2969,1.0209,-0.2525,2.7
175,1,0,0,0,0,0,1,0,0,0,0,0,1,2,13,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,82.2,6.0,1.191,0.5749,0.4109,2.5472
176,0,0,0,1,0,0,1,1,2,0,0,0,0,2,12,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,91.7,2.0,0.4987,1.3454,-0.2113,3.4707
177,1,0,0,0,0,0,1,1,1,0,0,0,0,2,12,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,82.5,3.0,0.7665,1.5446,0.6554,3.4952
178,0,0,1,0,0,0,1,0,1,0,0,0,0,2,12,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,11.0,-0.1421,0.8591,-0.2394,4.0349
179,0,0,0,1,0,0,1,0,0,0,0,0,0,2,12,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,90.4,14.0,0.5968,1.3291,1.1338,2.0686
180,1,0,0,0,0,0,1,1,2,0,0,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.5,14.0,1.1988,0.5422,0.7156,1.4423
181,0,0,1,0,0,0,1,0,2,0,0,0,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,14.0,0.2575,0.9731,0.596,1.325
182,1,0,0,0,0,0,1,0,1,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.2,13.0,1.097,1.0436,-0.0027,1.2466
183,0,0,0,1,0,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.3,8.0,0.5375,1.2102,-0.015,1.78
184,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.3,13.0,-0.429,-1.2351,-0.2789,0.724
185,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,14.0,1.1258,1.1833,1.0912,2.112
186,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,14.0,0.9843,1.3002,0.6388,1.2922
187,0,0,0,1,0,0,1,3,2,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.1,5.0,0.7336,1.3273,0.1316,2.5541
188,1,0,0,0,0,0,1,2,2,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.8,13.0,1.2121,0.895,-0.6951,0.7724
189,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.9,6.0,1.2001,0.5381,0.3989,2.3461
190,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.3,13.0,-0.3406,-1.2631,-1.3161,0.7099
191,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.9,7.0,0.4261,1.4315,-0.5387,1.7105
192,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,14.0,0.7765,1.4833,0.9934,2.2449
193,0,0,0,0,1,1,0,0,1,1,0,1,1,6,54,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,90.9,9.0,1.264,0.9792,0.6821,2.1066
194,0,0,0,0,1,1,0,0,0,1,0,1,1,6,54,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,89.9,6.0,1.1173,1.1442,0.6218,2.335
195,0,1,0,0,0,0,0,2,2,1,0,1,0,6,53,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,78.6,7.0,-0.6846,-1.0067,-0.587,1.532
196,1,0,0,0,0,0,0,2,1,1,0,1,0,6,53,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,83.7,14.0,1.3114,0.529,0.3423,1.4538
197,0,1,0,0,0,0,0,1,1,1,0,1,0,6,53,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,77.1,13.0,-0.7337,-0.8303,-1.8206,1.0776
198,0,1,0,0,0,0,0,1,0,1,0,1,0,6,53,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,76.3,5.0,-0.6988,-0.7703,0.2384,2.341
199,0,1,0,0,0,0,0,0,0,1,0,1,0,6,53,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,13.0,-0.8314,-0.6085,-1.602,1.7923
200,0,0,1,0,0,1,0,1,1,0,1,0,0,6,52,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,87.6,13.0,0.0899,0.9289,-1.0435,2.1743
201,0,0,1,0,0,1,0,0,1,0,1,0,0,6,52,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,89.2,11.0,0.6999,1.0936,-0.744,3.5898
202,0,0,1,0,0,1,0,0,0,0,1,0,0,6,52,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,88.9,2.0,0.7126,1.1287,-0.2762,2.6306
203,0,0,1,0,0,0,0,1,1,0,0,0,0,6,51,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,87.7,4.0,-0.0318,0.8819,-0.3953,2.5237
204,0,1,0,0,0,0,0,0,1,0,0,0,0,6,51,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,76.6,13.0,-0.6055,-1.0528,-1.432,0.5514
205,0,0,0,0,1,0,0,0,0,0,0,0,0,6,51,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,89.3,14.0,1.3764,0.9394,0.1711,1.2956
206,0,0,1,0,0,1,0,0,1,0,1,0,2,5,47,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,87.8,5.0,0.1711,0.7319,-0.1655,2.4781
207,0,1,0,0,0,1,0,0,0,0,1,0,2,5,47,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,76.4,7.0,-0.8912,-0.8768,-0.6118,2.1632
208,1,0,0,0,0,0,0,3,2,0,1,0,1,5,46,8,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,83.6,8.0,1.104,0.2811,0.0707,1.612
209,0,0,0,0,1,0,0,3,2,0,1,0,1,5,46,7,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,91.3,12.0,0.9998,1.0723,1.6141,3.1762
210,0,0,1,0,0,0,0,3,2,0,1,0,1,5,46,6,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,88.3,6.0,-0.0347,0.7588,0.2872,2.4237
211,0,1,0,0,0,0,0,3,1,0,1,0,1,5,46,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,76.9,6.0,-0.5587,-0.9457,0.5182,2.4565
212,0,0,0,1,0,0,0,2,1,0,1,0,1,5,46,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,14.0,0.9014,1.212,1.4284,1.7002
213,1,0,0,0,0,0,0,1,1,0,1,0,1,5,46,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,83.7,14.0,1.201,0.4966,0.2564,0.7522
214,0,0,1,0,0,0,0,1,0,0,1,0,1,5,46,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,88.0,9.0,0.3081,0.8503,0.7757,2.0925
215,0,0,0,1,0,0,0,0,0,0,1,0,1,5,46,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,12.0,0.7727,1.3864,1.4043,3.0976
216,0,0,0,0,1,0,0,3,2,0,1,0,0,5,45,7,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,90.6,4.0,1.4705,0.9836,-0.3943,2.3224
217,0,1,0,0,0,0,0,2,2,0,1,0,0,5,45,6,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,78.2,13.0,-0.2833,-0.9532,-1.566,0.5258
218,0,0,1,0,0,0,0,2,2,0,1,0,0,5,45,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,87.7,11.0,0.1156,0.8543,-0.8728,2.7456
219,0,0,1,0,0,0,0,1,2,0,1,0,0,5,45,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,12.0,0.0562,0.8077,1.2082,2.6433
220,0,1,0,0,0,0,0,0,2,0,1,0,0,5,45,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,76.6,13.0,-0.5041,-1.1804,-1.1493,0.5548
221,0,1,0,0,0,0,0,0,1,0,1,0,0,5,45,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,77.3,7.0,-0.4339,-1.1372,-0.4163,1.941
222,0,0,1,0,0,0,0,0,0,0,1,0,0,5,45,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,88.5,6.0,0.397,1.0075,0.617,2.1711
223,0,0,0,1,0,0,0,1,1,0,0,0,0,5,44,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,9.0,0.885,1.3015,0.3339,2.0695
224,1,0,0,0,0,0,0,1,0,0,0,0,0,5,44,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,82.7,5.0,1.2341,0.6019,-0.1838,2.6446
225,0,1,0,0,0,0,0,0,0,0,0,0,0,5,44,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,75.6,13.0,-0.6306,-0.8998,-1.6107,0.0018
226,0,0,1,0,0,0,0,2,2,1,1,0,2,4,38,6,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,88.3,11.0,0.1212,0.9374,-1.2753,2.4309
227,1,0,0,0,0,0,0,2,2,1,1,0,2,4,38,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,84.6,9.0,1.3199,0.2937,0.7307,1.9899
228,0,1,0,0,0,0,0,1,2,1,1,0,2,4,38,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,79.1,13.0,-0.6137,-1.1139,-0.9082,0.8166
229,0,0,1,0,0,0,0,1,1,1,1,0,2,4,38,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,88.6,8.0,0.4886,0.9561,-0.143,1.64
230,1,0,0,0,0,0,0,1,0,1,1,0,2,4,38,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,84.2,5.0,1.1706,0.391,-0.0483,2.6739
231,0,0,1,0,0,0,0,0,0,1,1,0,2,4,38,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,88.2,14.0,0.4258,0.754,0.7098,0.6094
232,0,0,0,0,1,1,0,0,0,0,1,1,2,4,37,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,91.0,12.0,1.1987,0.7379,0.9675,2.6807
233,1,0,0,0,0,0,0,1,2,1,0,1,2,4,36,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,84.9,6.0,1.1912,0.5137,0.2871,2.2131
234,1,0,0,0,0,0,0,1,1,1,0,1,2,4,36,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,84.5,14.0,1.3278,0.4381,0.4234,1.389
235,1,0,0,0,0,0,0,1,0,1,0,1,2,4,36,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,5.0,1.3816,0.3991,-0.1333,2.3006
236,1,0,0,0,0,0,0,0,0,1,0,1,2,4,36,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,83.6,14.0,1.3602,0.417,1.0789,1.5927
237,0,0,0,1,0,1,0,3,2,1,0,0,2,4,35,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,13.0,0.6665,1.2774,-0.5486,1.0891
238,0,0,0,1,0,1,0,3,1,1,0,0,2,4,35,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,1.0,0.6419,1.273,-0.827,2.8201
239,0,0,0,1,0,1,0,3,0,1,0,0,2,4,35,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,91.0,2.0,0.7096,1.2401,-0.002,2.9264
240,0,0,1,0,0,1,0,2,0,1,0,0,2,4,35,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.7,1.0,-0.314,0.6758,-0.6853,3.257
241,0,0,1,0,0,1,0,1,0,1,0,0,2,4,35,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,11.0,-0.2555,0.6955,-0.9057,3.0682
242,0,1,0,0,0,1,0,0,0,1,0,0,2,4,35,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,76.4,12.0,-0.6299,-0.8287,1.2418,2.9212
243,0,1,0,0,0,0,0,2,2,1,0,0,1,4,34,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,78.7,13.0,-0.8564,-1.1527,-0.8813,1.2446
244,0,1,0,0,0,0,0,1,2,1,0,0,1,4,34,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,78.1,12.0,-0.8838,-0.3626,2.149,4.4396
245,0,0,1,0,0,0,0,1,1,1,0,0,1,4,34,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,87.1,12.0,0.0633,0.6879,0.8574,2.7389
246,0,0,0,1,0,0,0,0,1,1,0,0,1,4,34,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,14.0,0.7432,1.2666,1.8396,2.4098
247,0,1,0,0,0,0,0,0,0,1,0,0,1,4,34,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,76.8,13.0,-0.5711,-0.8208,-0.474,1.4206
248,0,0,1,0,0,1,0,0,0,1,1,0,0,4,33,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,88.5,11.0,-0.054,0.8605,-0.8869,2.8438
249,1,0,0,0,0,0,0,0,2,0,0,1,0,4,32,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,82.5,8.0,1.3643,0.6081,0.2703,1.9779
250,1,0,0,0,0,0,0,0,1,0,0,1,0,4,32,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,82.7,14.0,1.1721,0.4715,0.3187,1.2894
251,0,0,0,1,0,0,0,0,0,0,0,1,0,4,32,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,91.5,5.0,0.8922,1.3685,0.1494,2.7243
252,0,0,1,0,0,0,0,3,2,0,0,0,0,4,31,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.9,12.0,0.5908,0.9689,1.8443,2.6258
253,0,0,1,0,0,0,0,3,2,0,0,0,0,4,31,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,87.8,13.0,0.0833,0.7234,-0.5431,1.2868
254,0,0,1,0,0,0,0,3,1,0,0,0,0,4,31,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,86.7,6.0,-0.1291,0.7289,0.4681,2.6128
255,0,0,0,1,0,0,0,3,0,0,0,0,0,4,31,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,90.5,8.0,0.6185,1.4211,-0.2216,2.0221
256,0,0,1,0,0,0,0,2,0,0,0,0,0,4,31,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,13.0,0.1199,0.8509,-1.3906,1.7975
257,0,0,1,0,0,0,0,1,0,0,0,0,0,4,31,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,11.0,0.1361,1.0573,-1.8934,2.5327
258,0,0,0,1,0,0,0,0,0,0,0,0,0,4,31,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,89.7,2.0,0.7549,1.3806,0.0465,3.4902
259,1,0,0,0,0,0,0,0,0,0,0,0,2,3,24,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,82.7,9.0,1.0741,1.1531,0.6702,1.6859
260,1,0,0,0,0,0,0,1,2,0,0,0,1,3,23,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.4,9.0,1.2277,0.4611,0.4652,1.6514
261,1,0,0,0,0,0,0,1,1,0,0,0,1,3,23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,83.3,14.0,1.2824,0.444,0.1217,1.2503
262,1,0,0,0,0,0,0,1,0,0,0,0,1,3,23,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,81.8,8.0,0.9113,1.1587,-0.2163,1.9454
263,0,1,0,0,0,0,0,0,0,0,0,0,1,3,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76.7,13.0,-1.1451,-0.9857,-1.8681,1.9155
264,0,0,0,1,0,1,0,0,0,0,0,0,0,3,22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.2,8.0,0.7658,1.2452,0.1059,1.4676
265,0,0,0,1,0,0,0,0,0,0,0,1,2,2,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.1,8.0,0.7808,1.2035,0.0301,2.1697
266,0,0,0,1,0,1,0,2,0,0,0,0,2,2,16,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91.9,12.0,0.7255,1.435,1.219,3.6734
267,0,0,1,0,0,1,0,1,0,0,0,0,2,2,16,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,88.9,13.0,0.2485,0.7841,-1.8342,0.1781
268,0,0,0,1,0,1,0,0,0,0,0,0,2,2,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,13.0,0.7748,1.2157,-0.9759,1.661
269,0,1,0,0,0,0,0,0,2,0,0,0,1,2,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.1,13.0,-0.653,-0.8069,-1.5577,1.6006
270,0,0,1,0,0,0,0,0,1,0,0,0,1,2,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.3,8.0,-0.0613,0.7995,0.189,1.8103
271,0,0,0,1,0,0,0,0,0,0,0,0,1,2,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.5,14.0,0.8476,1.3595,0.8776,2.3792
272,0,0,0,1,0,1,0,1,0,0,0,0,0,2,14,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.9,4.0,0.8509,1.3294,-0.4017,2.5062
273,0,0,0,1,0,1,0,0,0,0,0,0,0,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,13.0,0.8247,1.4961,-0.0342,1.4072
274,0,0,0,1,0,0,0,1,0,0,0,1,2,1,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0,14.0,0.8178,1.1229,1.2827,2.5041
275,0,0,0,1,0,0,0,0,0,0,0,1,2,1,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,12.0,0.8175,1.2395,2.1896,3.4315
276,0,1,0,0,0,0,0,1,2,0,0,1,1,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.2,13.0,-0.5738,-0.7469,-0.8997,0.6695
277,0,0,1,0,0,0,0,1,1,0,0,1,1,1,8,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88.2,3.0,0.0223,0.7397,0.5898,3.1555
278,0,0,0,0,1,0,0,0,1,0,0,1,1,1,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.9,12.0,0.9051,1.1972,0.0444,4.0468
279,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.2,8.0,-0.0967,0.5546,0.2717,2.1008
280,1,0,0,0,0,0,0,1,2,0,0,1,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,83.3,14.0,1.1547,0.3877,0.1144,1.551
281,0,0,1,0,0,0,0,1,1,0,0,1,0,1,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.0,14.0,-0.0316,0.6028,0.8687,2.3792
282,0,0,0,1,0,0,0,1,0,0,0,1,0,1,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.0,12.0,0.9877,1.2469,1.0214,2.9781
283,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,76.2,13.0,-0.7337,-0.9625,-1.5585,0.5321
284,0,0,0,1,0,0,0,3,0,0,0,0,0,1,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,3.0,0.8692,1.38,0.8088,3.1579
285,0,0,0,0,1,0,0,2,0,0,0,0,0,1,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,14.0,1.3028,1.0766,1.3272,2.0699
286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76.2,7.0,-0.4365,-1.0299,-0.7023,1.3963
287,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.1,12.0,1.2119,1.2499,1.4394,2.4282
288,0,0,0,1,0,1,1,0,1,0,0,1,1,6,41,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.7,5.0,0.7955,1.2473,0.0652,2.6027
289,0,0,0,1,0,1,1,0,0,0,0,1,1,6,41,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,8.0,0.8323,1.1256,-0.1174,1.949
290,0,0,1,0,0,0,1,2,2,0,0,0,1,6,40,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.3,14.0,0.5004,0.7573,0.3133,0.9351
291,1,0,0,0,0,0,1,2,1,0,0,0,1,6,40,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.5,14.0,1.4013,0.3769,0.1719,1.339
292,0,0,0,1,0,0,1,1,1,0,0,0,1,6,40,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,12.0,0.878,1.2475,2.0213,3.0162
293,0,0,0,1,0,0,1,0,1,0,0,0,1,6,40,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,12.0,0.7332,1.3579,1.7449,3.3609
294,0,0,0,1,0,0,1,0,0,0,0,0,1,6,40,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,6.0,0.8053,1.3734,0.3919,2.8051
295,0,0,0,0,1,1,1,1,2,0,0,0,0,6,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.3,8.0,1.2246,0.9886,0.2482,1.8872
296,0,1,0,0,0,1,1,0,2,0,0,0,0,6,39,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.9,13.0,-0.5822,-0.9697,-1.0191,1.1498
297,0,0,0,1,0,1,1,0,2,0,0,0,0,6,39,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,5.0,0.7276,1.3372,0.088,2.6666
